Network,NTPminusSYS,SNTPminusSYS,Delay,RuntimeNTPOrder,PPStoUART,Sats
WiFi,0.999,-10.5,18.534,SNTPfirst,135129.0,6
WiFi,0.898,-5.659,12.99,SNTPfirst,148204.0,6
WiFi,0.553,-8.258,14.261,SNTPfirst,146719.0,7
WiFi,0.494,-8.225,14.359,SNTPfirst,147893.0,6
WiFi,-1.171,-15.239,33.264,SNTPfirst,150178.0,6
WiFi,-0.703,-19.385,34.004,SNTPfirst,154817.0,7
WiFi,0.659,-8.624,14.41,SNTPfirst,146775.0,6
WiFi,0.437,-6.594,13.314,SNTPfirst,146586.0,6
WiFi,0.702,-10.655,21.89,SNTPfirst,91204.0,5
WiFi,2.862,-6.579,19.159,SNTPfirst,168144.0,8
WiFi,-4.255,-14.827,29.157,SNTPfirst,158957.0,7
WiFi,-2.79,-16.732,26.315,SNTPfirst,128153.0,6
WiFi,2.712,-5.495,15.376,SNTPfirst,169181.0,8
WiFi,0.478,-7.28,15.493,SNTPfirst,174488.0,8
WiFi,1.718,-6.201,15.466,SNTPfirst,155493.0,7
WiFi,0.838,-6.532,14.752,SNTPfirst,125512.0,6
WiFi,1.735,-6.421,16.159,SNTPfirst,167324.0,8
WiFi,,-15.256,,SNTPfirst,163632.0,7
WiFi,,-15.911,,SNTPfirst,153289.0,8
WiFi,1.727,-8.43,16.956,SNTPfirst,174009.0,8
WiFi,,-11.044,,SNTPfirst,175819.0,9
WiFi,,-7.949,,SNTPfirst,182789.0,9
WiFi,0.497,-6.879,12.415,SNTPfirst,181808.0,9
WiFi,0.494,-9.394,12.826,SNTPfirst,165294.0,8
WiFi,-1.201,-16.485,29.058,SNTPfirst,174384.0,9
WiFi,-0.325,-18.486,37.884,SNTPfirst,178538.0,7
WiFi,1.754,-9.932,16.816,SNTPfirst,175294.0,9
WiFi,2.777,-7.419,17.989,SNTPfirst,183624.0,9
WiFi,1.238,-6.622,14.305,SNTPfirst,168153.0,8
WiFi,-1.016,-7.323,12.409,SNTPfirst,174860.0,9
WiFi,1.41,-8.335,17.349,SNTPfirst,143937.0,8
WiFi,2.365,-6.514,17.919,SNTPfirst,124875.0,6
WiFi,0.553,-5.838,10.683,SNTPfirst,182421.0,9
WiFi,2.194,-7.605,17.449,SNTPfirst,165079.0,8
WiFi,2.45,-8.063,18.045,SNTPfirst,144843.0,7
WiFi,1.406,-8.672,16.092,SNTPfirst,175899.0,9
WiFi,-1.618,-7.117,11.346,SNTPfirst,166631.0,9
WiFi,0.442,-7.105,14.983,SNTPfirst,169133.0,8
WiFi,0.605,-8.01,14.254,SNTPfirst,174845.0,9
WiFi,4.135,-7.565,22.298,SNTPfirst,167302.0,8
WiFi,0.384,-5.782,13.558,SNTPfirst,147672.0,6
WiFi,-1.725,-18.136,27.784,SNTPfirst,179833.0,7
WiFi,,-15.838,,SNTPfirst,179447.0,7
WiFi,-1.29,-18.377,30.599,SNTPfirst,106429.0,5
WiFi,0.47,-8.352,14.364,SNTPfirst,102680.0,5
WiFi,1.59,-4.449,12.434,SNTPfirst,166353.0,6
WiFi,0.796,-5.519,13.337,SNTPfirst,169084.0,6
WiFi,0.257,-7.912,10.198,SNTPfirst,163543.0,6
WiFi,3.816,-3.949,17.664,SNTPfirst,91976.0,5
WiFi,0.458,-7.6,15.92,SNTPfirst,98229.0,5
WiFi,1.691,-7.671,15.36,SNTPfirst,167863.0,6
WiFi,0.622,-7.87,10.283,SNTPfirst,169049.0,6
WiFi,0.64,-5.371,10.294,SNTPfirst,168202.0,6
WiFi,0.415,-6.747,14.274,SNTPfirst,167033.0,6
WiFi,0.5,-10.596,14.237,SNTPfirst,147057.0,6
WiFi,1.766,-8.275,19.706,SNTPfirst,185744.0,7
WiFi,2.903,-7.988,22.276,SNTPfirst,176027.0,7
WiFi,-1.222,-24.24,37.046,SNTPfirst,185743.0,7
WiFi,0.936,-11.622,21.363,SNTPfirst,167673.0,6
WiFi,2.354,-17.348,32.665,SNTPfirst,161603.0,6
WiFi,-2.755,-20.117,39.126,SNTPfirst,177915.0,7
WiFi,2.435,-6.277,17.383,SNTPfirst,176627.0,7
WiFi,1.042,-7.269,16.713,SNTPfirst,173677.0,6
WiFi,0.36,-7.512,13.139,SNTPfirst,147647.0,6
WiFi,-1.844,-16.944,29.263,SNTPfirst,103087.0,5
WiFi,0.431,-8.338,13.623,SNTPfirst,93245.0,5
WiFi,0.445,-6.386,13.702,SNTPfirst,70527.0,5
WiFi,0.6,-8.433,16.089,SNTPfirst,165313.0,7
WiFi,1.62,-6.819,16.933,SNTPfirst,174532.0,8
WiFi,0.577,-6.118,13.378,SNTPfirst,154291.0,7
WiFi,0.316,-6.054,13.79,SNTPfirst,176429.0,8
WiFi,-0.856,-8.689,14.636,SNTPfirst,160945.0,7
WiFi,0.65,-4.452,9.99,SNTPfirst,165119.0,7
WiFi,0.558,-7.101,16.79,SNTPfirst,165899.0,7
WiFi,0.546,-4.282,9.56,SNTPfirst,174706.0,8
WiFi,0.816,-4.378,9.725,SNTPfirst,71778.0,5
WiFi,5.528,-0.499,12.325,SNTPfirst,153569.0,7
WiFi,-1.284,-8.599,17.187,SNTPfirst,166405.0,7
WiFi,0.805,-7.605,10.698,SNTPfirst,101075.0,5
WiFi,0.27,-6.261,13.254,SNTPfirst,167007.0,6
WiFi,1.371,-7.155,15.154,SNTPfirst,166446.0,7
WiFi,0.51,-7.644,14.224,SNTPfirst,136303.0,6
WiFi,1.443,-8.378,18.821,SNTPfirst,137654.0,6
WiFi,0.463,-6.67,14.141,SNTPfirst,147570.0,6
WiFi,-18.869,-262.931,198.25,SNTPfirst,156261.0,7
WiFi,-0.129,-169.805,160.786,SNTPfirst,90254.0,5
WiFi,0.744,-19.387,36.987,SNTPfirst,69804.0,5
WiFi,0.115,-12.476,24.799,SNTPfirst,68625.0,5
WiFi,1.612,-6.568,19.603,SNTPfirst,68791.0,5
WiFi,2.359,-11.5,17.923,SNTPfirst,68540.0,4
WiFi,0.267,-9.653,19.346,SNTPfirst,69507.0,5
WiFi,0.355,-9.257,19.059,SNTPfirst,154572.0,7
WiFi,0.054,-8.473,15.098,SNTPfirst,125052.0,6
WiFi,0.545,-4.444,9.833,SNTPfirst,99845.0,5
WiFi,2.269,-6.573,17.725,SNTPfirst,176871.0,8
WiFi,,-6.103,,SNTPfirst,176008.0,7
WiFi,,,,SNTPfirst,174912.0,6
WiFi,2.45,-7.868,12.905,SNTPfirst,194274.0,8
WiFi,-0.338,-18.086,33.419,SNTPfirst,186164.0,8
WiFi,,-8.828,,SNTPfirst,165548.0,7
WiFi,1.119,-8.369,15.39,SNTPfirst,173079.0,7
WiFi,3.548,-6.474,18.04,SNTPfirst,194730.0,8
WiFi,,-6.453,,SNTPfirst,174206.0,7
WiFi,-47.806,-190.526,392.852,SNTPfirst,187333.0,8
WiFi,0.044,-18.214,37.985,SNTPfirst,185263.0,8
WiFi,-0.728,-22.131,38.756,SNTPfirst,193740.0,8
WiFi,1.654,-6.2,15.573,SNTPfirst,172664.0,7
WiFi,6.835,-6.231,25.692,SNTPfirst,185898.0,8
WiFi,0.676,-6.349,12.963,SNTPfirst,171837.0,7
WiFi,-0.351,-8.872,15.289,SNTPfirst,184779.0,8
WiFi,,-7.308,,SNTPfirst,184298.0,7
WiFi,0.416,-8.242,15.973,SNTPfirst,163530.0,7
WiFi,0.397,-5.884,10.137,SNTPfirst,167576.0,6
WiFi,0.488,-6.208,13.27,SNTPfirst,175784.0,6
WiFi,0.445,-7.946,14.219,SNTPfirst,187146.0,7
WiFi,3.183,-7.065,19.825,SNTPfirst,168006.0,6
WiFi,0.925,-6.558,20.641,SNTPfirst,147056.0,6
WiFi,2.289,-8.15,18.439,SNTPfirst,80296.0,5
WiFi,3.548,-12.751,30.946,SNTPfirst,148801.0,6
WiFi,1.122,-8.063,15.449,SNTPfirst,92179.0,5
WiFi,34.8,25.987,17.775,SNTPfirst,148445.0,6
WiFi,-8.057,-6.645,27.429,SNTPfirst,165585.0,6
WiFi,-4.25,-12.538,25.08,SNTPfirst,184765.0,6
WiFi,0.314,-8.901,16.172,SNTPfirst,115661.0,4
WiFi,0.657,-8.343,16.124,SNTPfirst,94613.0,4
WiFi,0.302,-8.096,14.712,SNTPfirst,113995.0,5
WiFi,-0.804,-14.767,33.126,SNTPfirst,113868.0,5
WiFi,0.609,-6.701,13.75,SNTPfirst,100265.0,5
WiFi,2.357,-3.731,11.77,SNTPfirst,199844.0,6
WiFi,-2.001,-7.528,10.712,SNTPfirst,176828.0,7
WiFi,0.502,-4.403,9.728,SNTPfirst,81727.0,4
WiFi,0.491,-4.387,9.654,SNTPfirst,79556.0,4
WiFi,0.818,-10.124,21.596,SNTPfirst,83318.0,4
WiFi,-0.73,-11.16,24.75,SNTPfirst,71775.0,4
WiFi,0.37,-10.188,18.051,SNTPfirst,93499.0,4
WiFi,,75.578,,SNTPfirst,92320.0,4
WiFi,10.764,-12.785,46.319,SNTPfirst,167332.0,6
WiFi,17.218,-8.77,47.915,SNTPfirst,167638.0,6
WiFi,-0.514,-7.493,11.057,SNTPfirst,107697.0,5
WiFi,,-7.945,,SNTPfirst,128534.0,5
WiFi,,,,SNTPfirst,179392.0,7
WiFi,,-6.312,,SNTPfirst,172832.0,6
WiFi,-2.048,-17.915,31.676,SNTPfirst,138067.0,4
WiFi,-0.326,-7.888,15.245,SNTPfirst,111121.0,4
WiFi,-0.286,-9.769,14.221,SNTPfirst,123008.0,4
WiFi,-0.626,-8.078,16.629,SNTPfirst,115407.0,5
WiFi,1.492,-8.039,16.812,SNTPfirst,111405.0,5
WiFi,1.38,-9.196,20.875,SNTPfirst,102573.0,4
WiFi,0.154,-8.774,18.974,SNTPfirst,90163.0,4
WiFi,,-6.041,,SNTPfirst,93901.0,4
WiFi,0.002,-4.791,11.964,SNTPfirst,88552.0,4
WiFi,-0.473,-8.926,17.416,SNTPfirst,116685.0,5
WiFi,0.204,-6.073,13.565,SNTPfirst,111154.0,5
WiFi,0.761,-6.086,13.602,SNTPfirst,119783.0,5
WiFi,,-7.382,,SNTPfirst,120587.0,5
WiFi,-2.057,-18.47,31.605,SNTPfirst,114000.0,5
WiFi,-10.745,-113.285,33.111,SNTPfirst,75089.0,5
5/5 LTE,68.065,-187.66,308.39,NTPfirst,140750.0,7
5/5 LTE,-49.657,-83.736,198.943,SNTPfirst,195988.0,9
5/5 LTE,,,,NTPfirst,153740.0,9
5/5 LTE,-58.089,-126.511,193.232,SNTPfirst,160299.0,8
5/5 LTE,-14.737,-227.636,317.07,NTPfirst,142242.0,8
5/5 LTE,42.712,-26.406,354.338,NTPfirst,150453.0,6
5/5 LTE,-108.608,-172.018,302.201,SNTPfirst,171021.0,9
5/5 LTE,80.918,-88.701,299.735,NTPfirst,154185.0,6
5/5 LTE,-62.767,-75.901,197.128,SNTPfirst,146040.0,6
5/5 LTE,2.767,-148.826,44.056,NTPfirst,149525.0,6
5/5 LTE,73.776,-137.887,311.815,NTPfirst,80018.0,5
5/5 LTE,-7.349,-178.124,132.202,SNTPfirst,89752.0,5
5/5 LTE,-56.731,-207.963,210.138,NTPfirst,154686.0,6
5/5 LTE,-83.701,-81.156,249.722,SNTPfirst,166359.0,6
5/5 LTE,-76.896,-17.089,261.475,NTPfirst,112377.0,5
5/5 LTE,-10.004,-240.529,124.785,SNTPfirst,96729.0,5
5/5 LTE,-61.455,-172.514,380.156,NTPfirst,166691.0,6
5/5 LTE,8.261,-153.402,67.322,SNTPfirst,92899.0,5
5/5 LTE,26.685,-19.016,435.259,NTPfirst,103478.0,5
5/5 LTE,-0.234,-18.072,39.462,SNTPfirst,160647.0,8
5/5 LTE,,-80.399,,SNTPfirst,148543.0,6
5/5 LTE,-28.326,-73.861,330.969,NTPfirst,174058.0,9
5/5 LTE,-62.039,-54.675,195.964,SNTPfirst,143354.0,7
5/5 LTE,5.67,-116.407,110.504,NTPfirst,174761.0,9
5/5 LTE,-59.633,-49.734,200.308,SNTPfirst,154577.0,7
5/5 LTE,-100.312,-67.599,275.253,NTPfirst,173283.0,8
5/5 LTE,-158.231,-115.203,396.968,SNTPfirst,133316.0,7
5/5 LTE,-68.379,-17.458,253.073,NTPfirst,161795.0,7
5/5 LTE,-73.431,-150.69,220.95,SNTPfirst,146823.0,7
5/5 LTE,1.355,-181.862,487.288,NTPfirst,138810.0,7
5/5 LTE,-59.405,-55.761,200.7,SNTPfirst,172397.0,8
5/5 LTE,8.893,-166.785,51.34,NTPfirst,145662.0,7
5/5 LTE,-1.555,-54.632,64.218,SNTPfirst,166857.0,8
5/5 LTE,-0.318,-167.353,281.652,NTPfirst,164428.0,8
5/5 LTE,-37.945,-258.965,317.168,NTPfirst,136088.0,6
5/5 LTE,,-269.648,,SNTPfirst,136359.0,7
5/5 LTE,11.575,-233.059,253.351,NTPfirst,154627.0,8
5/5 LTE,4.016,-21.701,42.533,SNTPfirst,136563.0,7
5/5 LTE,30.842,-44.156,392.433,NTPfirst,127642.0,6
5/5 LTE,-44.222,-165.19,186.17,SNTPfirst,153508.0,8
5/5 LTE,6.041,-246.34,57.12,NTPfirst,144133.0,7
5/5 LTE,6.044,-134.88,52.546,SNTPfirst,145891.0,8
5/5 LTE,-41.993,-145.736,182.89,SNTPfirst,174698.0,8
5/5 LTE,-64.459,-139.162,208.652,NTPfirst,142496.0,7
5/5 LTE,9.361,-56.396,57.613,SNTPfirst,184044.0,10
5/5 LTE,77.035,-177.657,288.361,NTPfirst,133170.0,7
5/5 LTE,7.936,-168.14,62.634,SNTPfirst,152863.0,8
5/5 LTE,-8.164,-43.338,56.013,SNTPfirst,165446.0,8
5/5 LTE,-2.149,-14.107,43.997,SNTPfirst,68189.0,4
5/5 LTE,35.37,-237.906,384.882,NTPfirst,100981.0,5
5/5 LTE,-60.626,-18.697,161.682,SNTPfirst,70359.0,4
5/5 LTE,37.61,-146.152,204.713,NTPfirst,134178.0,6
5/5 LTE,-46.112,-167.578,176.667,SNTPfirst,134900.0,6
5/5 LTE,29.18,-175.391,202.179,NTPfirst,135529.0,6
5/5 LTE,-45.051,-119.448,198.575,SNTPfirst,125730.0,6
5/5 LTE,-55.657,-54.618,192.453,SNTPfirst,138131.0,6
5/5 LTE,-76.241,-116.107,213.693,NTPfirst,134234.0,6
5/5 LTE,-48.177,-198.884,193.567,SNTPfirst,135086.0,6
5/5 LTE,-9.085,-150.125,482.403,NTPfirst,146953.0,6
5/5 LTE,7.281,-256.464,255.978,NTPfirst,126061.0,6
5/5 LTE,-15.531,-236.78,147.711,NTPfirst,133924.0,6
5/5 LTE,36.381,-123.924,379.877,NTPfirst,126595.0,6
5/5 LTE,,-174.626,,SNTPfirst,124304.0,6
5/5 LTE,-67.909,-148.362,230.479,NTPfirst,136458.0,6
5/5 LTE,8.5,-106.347,48.924,SNTPfirst,79657.0,5
5/5 LTE,-69.211,-109.321,210.77,NTPfirst,71981.0,5
5/5 LTE,10.017,-254.207,56.714,SNTPfirst,124632.0,6
WiFi,-0.18,-6.401,19.228,NTPfirst,144103.0,7
5/5 LTE,-33.74,-45.777,113.993,SNTPfirst,143570.0,7
5/5 LTE,26.319,-56.212,188.772,NTPfirst,171622.0,8
5/5 LTE,5.375,-17.06,39.976,SNTPfirst,69261.0,5
5/5 LTE,-2.45,-92.536,291.194,NTPfirst,158743.0,6
5/5 LTE,27.912,,215.353,SNTPfirst,148945.0,6
5/5 LTE,-49.171,-140.729,200.714,SNTPfirst,148088.0,6
5/5 LTE,5.791,-117.901,54.769,SNTPfirst,93640.0,5
5/5 LTE,-51.165,-227.134,201.016,SNTPfirst,147522.0,6
5/5 LTE,-53.022,-181.457,210.855,NTPfirst,149298.0,6
5/5 LTE,-150.093,-124.777,404.66,SNTPfirst,73565.0,5
5/5 LTE,5.703,,52.401,NTPfirst,91481.0,4
5/5 LTE,9.562,-123.226,53.668,SNTPfirst,66554.0,4
5/5 LTE,-81.107,-93.923,249.542,NTPfirst,68765.0,5
5/5 LTE,-91.018,-210.729,275.396,NTPfirst,99679.0,5
5/5 LTE,-1.462,-17.076,53.121,SNTPfirst,68631.0,5
5/5 LTE,20.772,-107.568,406.72,NTPfirst,70654.0,5
5/5 LTE,-72.584,-55.706,226.047,SNTPfirst,137845.0,6
5/5 LTE,75.427,-75.915,384.192,NTPfirst,157647.0,6
5/5 LTE,-100.939,-166.832,291.532,SNTPfirst,71273.0,5
5/5 LTE,77.541,-61.953,302.469,NTPfirst,148725.0,6
5/5 LTE,45.192,-59.514,241.202,NTPfirst,71123.0,5
5/5 LTE,,-239.894,,SNTPfirst,94759.0,5
WiFi,,-6.22,,SNTPfirst,65737.0,4
5/5 LTE,-59.726,-184.038,199.817,SNTPfirst,126487.0,6
5/5 LTE,-102.808,-165.602,301.338,SNTPfirst,179511.0,6
5/5 LTE,,-55.911,,SNTPfirst,174747.0,8
5/5 LTE,118.26,22.905,189.907,NTPfirst,157805.0,6
5/5 LTE,3.409,-37.561,41.418,SNTPfirst,158112.0,7
5/5 LTE,-49.838,-165.297,193.799,SNTPfirst,111356.0,5
5/5 LTE,-66.592,-162.795,194.143,SNTPfirst,188199.0,8
5/5 LTE,-15.642,-146.771,111.049,SNTPfirst,114148.0,5
5/5 LTE,73.428,-141.253,340.412,NTPfirst,94115.0,5
5/5 LTE,-53.101,,191.701,SNTPfirst,166396.0,6
WiFi,-23.679,,142.407,NTPfirst,150356.0,6
WiFi,,-9.704,,SNTPfirst,155876.0,6
5/5 LTE,13.24,-38.921,55.268,SNTPfirst,193514.0,8
5/5 LTE,-72.069,-39.656,209.5,NTPfirst,156091.0,6
5/5 LTE,-65.77,-163.113,196.005,SNTPfirst,93037.0,5
5/5 LTE,58.479,-235.775,330.993,NTPfirst,184046.0,8
5/5 LTE,8.663,-167.716,41.396,SNTPfirst,185973.0,8
5/5 LTE,-90.977,-245.138,270.443,NTPfirst,186368.0,8
5/5 LTE,88.587,-84.359,336.583,NTPfirst,90404.0,4
5/5 LTE,-56.911,-111.866,199.132,SNTPfirst,170219.0,7
5/5 LTE,13.34,-158.898,76.196,NTPfirst,182637.0,7
5/5 LTE,-42.173,-231.347,355.488,NTPfirst,158753.0,6
5/5 LTE,48.14,-189.551,380.828,NTPfirst,101466.0,5
5/5 LTE,-71.228,-54.274,209.192,NTPfirst,142125.0,6
5/5 LTE,-57.052,-206.826,210.816,NTPfirst,133874.0,7
5/5 LTE,14.479,-87.442,428.058,NTPfirst,170782.0,6
5/5 LTE,18.959,-51.518,52.79,SNTPfirst,202282.0,8
5/5 LTE,-61.078,-61.76,206.428,NTPfirst,174018.0,6
5/5 LTE,-48.426,-106.547,198.163,SNTPfirst,165611.0,6
5/5 LTE,5.071,-198.109,34.43,SNTPfirst,166935.0,6
5/5 LTE,89.324,-51.517,290.111,NTPfirst,194109.0,7
5/5 LTE,14.594,-17.32,60.498,SNTPfirst,195919.0,7
5/5 LTE,-33.818,-236.848,339.798,NTPfirst,195648.0,7
5/5 LTE,20.891,-129.734,49.422,SNTPfirst,202078.0,7
5/5 LTE,63.194,-122.693,352.642,NTPfirst,195746.0,7
5/5 LTE,9.87,-71.435,440.47,NTPfirst,111348.0,5
5/5 LTE,87.218,-22.172,275.016,NTPfirst,92510.0,4
5/5 LTE,-60.736,-141.543,193.177,SNTPfirst,103065.0,4
5/5 LTE,25.142,-18.553,386.38,NTPfirst,100980.0,5
5/5 LTE,,-290.736,,SNTPfirst,185150.0,7
5/5 LTE,15.569,-64.167,55.925,NTPfirst,123213.0,5
5/5 LTE,,-58.394,,SNTPfirst,94038.0,5
5/5 LTE,-52.829,-122.511,203.743,NTPfirst,103723.0,5
5/5 LTE,-59.547,-129.764,193.418,SNTPfirst,103219.0,5
5/5 LTE,5.979,-215.068,54.678,NTPfirst,73002.0,4
5/5 LTE,-54.202,-189.071,187.011,SNTPfirst,186559.0,7
5/5 LTE,2.667,-123.193,55.252,SNTPfirst,167563.0,6
5/5 LTE,-10.379,-114.596,491.299,NTPfirst,162505.0,6
5/5 LTE,0.238,-18.132,37.346,SNTPfirst,151847.0,6
5/5 LTE,-88.474,-66.579,264.392,SNTPfirst,157190.0,6
5/5 LTE,-83.011,,331.157,NTPfirst,147941.0,6
5/5 LTE,11.057,,205.036,SNTPfirst,80049.0,5
5/5 LTE,65.163,-234.941,315.174,NTPfirst,126552.0,6
5/5 LTE,4.0,-162.887,42.786,SNTPfirst,154460.0,7
5/5 LTE,28.964,-210.915,406.935,NTPfirst,127443.0,6
5/5 LTE,-12.356,-151.769,101.556,SNTPfirst,135262.0,6
5/5 LTE,-1.832,-136.311,475.894,NTPfirst,75563.0,5
5/5 LTE,-72.797,,342.599,SNTPfirst,71507.0,5
5/5 LTE,-119.867,,401.548,NTPfirst,76293.0,5
5/5 LTE,1.948,-145.5,43.297,SNTPfirst,79361.0,5
5/5 LTE,-47.991,-75.469,210.896,NTPfirst,153197.0,6
5/5 LTE,33.234,-166.421,396.972,NTPfirst,168231.0,8
5/5 LTE,7.412,-116.727,52.43,SNTPfirst,146740.0,7
5/5 LTE,-123.245,-97.328,358.177,NTPfirst,177132.0,9
5/5 LTE,-59.546,-61.468,200.752,SNTPfirst,176071.0,8
5/5 LTE,-48.824,-181.23,193.921,SNTPfirst,144966.0,7
5/5 LTE,8.042,-60.645,51.678,NTPfirst,165638.0,8
5/5 LTE,8.672,-22.01,53.347,NTPfirst,143411.0,7
5/5 LTE,-166.267,-119.949,405.231,SNTPfirst,155245.0,7
5/5 LTE,-69.217,-220.898,214.556,NTPfirst,177226.0,8
5/5 LTE,-56.172,-193.187,204.062,SNTPfirst,146512.0,7
5/5 LTE,-47.4,-206.273,193.462,SNTPfirst,84905.0,4
5/5 LTE,7.568,-104.021,63.706,NTPfirst,68989.0,5
5/5 LTE,7.981,-221.118,67.99,SNTPfirst,79069.0,5
5/5 LTE,20.112,-21.013,227.701,NTPfirst,152379.0,6
5/5 LTE,-0.38,-18.757,33.211,SNTPfirst,81560.0,5
5/5 LTE,-28.567,-72.776,321.843,NTPfirst,143027.0,7
5/5 LTE,0.36,-26.672,61.184,SNTPfirst,135789.0,6
5/5 LTE,-98.743,-261.963,290.344,SNTPfirst,164659.0,8
5/5 LTE,-52.698,-141.337,373.386,NTPfirst,156136.0,6
5/5 LTE,-65.75,-103.479,194.511,SNTPfirst,84522.0,4
5/5 LTE,1.646,-252.479,40.159,NTPfirst,158845.0,7
5/5 LTE,-117.718,-94.351,304.779,SNTPfirst,155568.0,7
5/5 LTE,-51.442,-166.047,201.848,SNTPfirst,157598.0,7
5/5 LTE,-91.795,-252.523,260.67,NTPfirst,154891.0,7
5/5 LTE,,-22.337,,SNTPfirst,154295.0,7
5/5 LTE,8.294,-160.228,47.167,SNTPfirst,155078.0,7
5/5 LTE,-12.893,-234.441,93.026,NTPfirst,146580.0,6
5/5 LTE,-4.271,-19.183,46.624,SNTPfirst,73477.0,5
5/5 LTE,-24.621,-19.013,127.364,NTPfirst,135443.0,6
5/5 LTE,-38.285,-200.44,155.976,SNTPfirst,74443.0,5
5/5 LTE,8.462,-253.886,51.41,NTPfirst,149041.0,6
5/5 LTE,2.411,-109.949,49.876,SNTPfirst,69015.0,5
5/5 LTE,2.96,-130.001,50.346,NTPfirst,144841.0,6
5/5 LTE,28.295,-211.965,392.652,NTPfirst,173794.0,8
5/5 LTE,-67.865,-86.275,201.622,SNTPfirst,134765.0,6
5/5 LTE,-0.357,-18.902,37.965,SNTPfirst,65206.0,4
5/5 LTE,-51.443,-207.66,196.453,SNTPfirst,67273.0,5
5/5 LTE,-62.224,-186.168,289.502,SNTPfirst,69132.0,5
5/5 LTE,-77.165,-174.445,326.525,NTPfirst,70452.0,5
5/5 LTE,-47.487,-220.705,199.39,SNTPfirst,69307.0,4
5/5 LTE,1.32,-84.956,52.5,NTPfirst,76532.0,5
5/5 LTE,,,,SNTPfirst,68361.0,4
5/5 LTE,,,,NTPfirst,69178.0,5
5/5 LTE,,,,SNTPfirst,69064.0,4
5/5 LTE,,,,NTPfirst,69828.0,4
5/5 LTE,,,,SNTPfirst,68580.0,5
5/5 LTE,,,,NTPfirst,70979.0,4
5/5 LTE,,,,SNTPfirst,68797.0,4
5/5 LTE,,,,NTPfirst,69823.0,4
5/5 LTE,-53.516,-86.568,199.395,SNTPfirst,69800.0,5
5/5 LTE,0.175,-24.848,34.733,SNTPfirst,69729.0,5
5/5 LTE,-3.167,-117.733,305.718,NTPfirst,69065.0,4
5/5 LTE,-69.051,-20.227,204.09,NTPfirst,69439.0,5
5/5 LTE,,,,NTPfirst,68798.0,4
5/5 LTE,-104.683,-125.328,302.704,NTPfirst,78503.0,5
5/5 LTE,-80.114,-251.942,231.619,SNTPfirst,65531.0,5
5/5 LTE,-93.443,-285.457,296.471,SNTPfirst,65081.0,4
5/5 LTE,-31.223,-102.832,341.455,NTPfirst,68125.0,5
5/5 LTE,-56.227,-152.076,198.247,SNTPfirst,67784.0,5
5/5 LTE,17.992,-21.65,275.433,NTPfirst,78777.0,4
5/5 LTE,-138.031,-40.331,330.646,SNTPfirst,66732.0,5
5/5 LTE,1.963,-14.336,27.0,SNTPfirst,69223.0,4
5/5 LTE,,-62.003,,SNTPfirst,65901.0,5
5/5 LTE,-58.531,-236.572,204.065,NTPfirst,68561.0,4
5/5 LTE,9.132,-52.443,51.016,NTPfirst,66417.0,4
5/5 LTE,-36.466,-97.964,141.295,SNTPfirst,69796.0,5
5/5 LTE,-57.53,-91.861,203.691,NTPfirst,68160.0,5
5/5 LTE,-1.816,-34.404,53.473,SNTPfirst,64051.0,4
5/5 LTE,-3.62,-60.503,277.931,NTPfirst,70434.0,4
5/5 LTE,-2.241,-125.864,61.868,SNTPfirst,69935.0,5
5/5 LTE,-9.679,-61.683,490.039,NTPfirst,65713.0,5
5/5 LTE,3.199,-69.194,261.006,NTPfirst,72020.0,4
5/5 LTE,-88.704,-90.002,259.558,SNTPfirst,69915.0,4
5/5 LTE,45.908,-122.903,188.056,NTPfirst,69394.0,5
5/5 LTE,-111.056,-331.653,295.194,SNTPfirst,69676.0,5
5/5 LTE,18.614,-241.848,245.001,NTPfirst,69618.0,5
5/5 LTE,,,,SNTPfirst,70026.0,5
5/5 LTE,,,,NTPfirst,68201.0,4
5/5 LTE,,,,NTPfirst,69208.0,4
5/5 LTE,,,,SNTPfirst,69154.0,4
5/5 LTE,,,,SNTPfirst,76232.0,4
5/5 LTE,,,,SNTPfirst,75172.0,4
5/5 LTE,,,,NTPfirst,74158.0,4
5/5 LTE,,,,SNTPfirst,75355.0,4
5/5 LTE,122.678,-133.486,366.116,NTPfirst,74723.0,4
5/5 LTE,-59.344,-231.387,195.36,SNTPfirst,75564.0,4
5/5 LTE,-41.867,-19.237,360.853,NTPfirst,61168.0,4
5/5 LTE,3.422,-253.105,52.42,SNTPfirst,75186.0,4
5/5 LTE,-96.107,-55.025,286.994,NTPfirst,69325.0,4
5/5 LTE,7.91,-178.446,52.803,SNTPfirst,74470.0,4
5/5 LTE,3.608,-201.035,47.623,NTPfirst,74537.0,4
5/5 LTE,-61.622,-116.801,199.806,SNTPfirst,64167.0,4
5/5 LTE,,,,NTPfirst,73533.0,4
5/5 LTE,,,,SNTPfirst,64934.0,4
5/5 LTE,,,,NTPfirst,69496.0,4
5/5 LTE,93.87,-134.637,285.562,NTPfirst,68074.0,5
5/5 LTE,-0.303,-23.293,36.082,SNTPfirst,68771.0,4
5/5 LTE,,,,NTPfirst,68392.0,5
5/5 LTE,,,,SNTPfirst,69326.0,4
WiFi,1.051,-6.225,9.873,SNTPfirst,69813.0,5
5/5 LTE,,,,SNTPfirst,69090.0,5
5/5 LTE,,,,SNTPfirst,72215.0,4
5/5 LTE,,,,SNTPfirst,68020.0,4
